snapped_lat,snapped_lon,status,walkscore,description,updated
40.386,-80.0745,1,9,Car-Dependent,2014-08-25 13:06:49.763290
40.386,-80.07,1,42,Car-Dependent,2014-08-01 23:48:15.614490
40.386,-80.0655,1,19,Car-Dependent,2015-01-01 05:06:54.885380
40.386,-80.0595,1,30,Car-Dependent,2014-10-12 06:39:16.460560
40.386,-80.055,1,63,Somewhat Walkable,2014-12-14 21:49:43.110030
40.386,-80.0505,1,74,Very Walkable,2014-12-13 13:27:31.778060
40.386,-80.0445,1,80,Very Walkable,2014-12-08 20:07:35.417390
40.386,-80.04,1,63,Somewhat Walkable,2015-01-17 00:39:55.949250
40.386,-80.0355,1,47,Car-Dependent,2015-01-19 05:26:25.208200
40.386,-80.0295,1,17,Car-Dependent,2014-12-25 09:09:58.315190
40.386,-80.025,1,21,Car-Dependent,2014-03-18 01:45:23.686500
40.386,-80.0205,1,28,Car-Dependent,2014-10-27 19:28:14.916140
40.386,-80.0145,1,43,Car-Dependent,2014-09-29 15:01:54.843730
40.386,-80.01,1,54,Somewhat Walkable,2014-11-26 03:25:08.510300
40.386,-80.0055,1,21,Car-Dependent,2014-12-16 15:35:18.849710
40.386,-79.9995,1,32,Car-Dependent,2014-11-19 23:10:57.551750
40.386,-79.995,1,50,Car-Dependent,2014-12-18 10:56:37.663110
40.386,-79.9905,1,46,Car-Dependent,2014-08-01 23:52:39.515370
40.386,-79.9845,1,62,Somewhat Walkable,2014-10-16 21:14:04.375610
40.386,-79.98,1,56,Somewhat Walkable,2014-07-21 17:06:18.539970
40.386,-79.9755,1,52,Somewhat Walkable,2014-11-18 20:19:31.785400
40.386,-79.9695,1,49,Car-Dependent,2014-10-06 17:15:40.522040
40.386,-79.965,1,39,Car-Dependent,2014-09-25 10:11:31.657730
40.386,-79.9605,1,27,Car-Dependent,2014-09-01 04:19:02.159980
40.386,-79.9545,1,13,Car-Dependent,2015-01-04 19:20:14.515610
40.386,-79.95,1,12,Car-Dependent,2014-07-29 21:40:08.610820
40.386,-79.9455,1,10,Car-Dependent,2014-10-06 17:15:35.531280
40.386,-79.9395,1,5,Car-Dependent,2014-11-29 18:28:32.186840
40.386,-79.935,1,2,Car-Dependent,2014-03-18 05:18:49.377080
40.386,-79.9305,1,0,Car-Dependent,2014-12-27 11:21:55.614930
40.386,-79.9245,1,0,Car-Dependent,2014-03-18 05:19:07.496410
40.386,-79.92,1,3,Car-Dependent,2014-09-29 14:52:01.533180
40.386,-79.9155,1,17,Car-Dependent,2014-08-21 18:42:00.218490
40.386,-79.9095,1,33,Car-Dependent,2014-09-29 14:51:43.675000
40.386,-79.905,1,40,Car-Dependent,2014-11-21 05:33:58.805180
40.392,-80.1,1,19,Car-Dependent,2014-03-24 15:57:41.566890
40.392,-80.0955,1,37,Car-Dependent,2014-12-05 02:04:27.192360
40.392,-80.0895,1,58,Somewhat Walkable,2014-11-14 15:59:44.460450
40.392,-80.085,1,35,Car-Dependent,2014-03-24 15:51:13.561860
40.392,-80.0805,1,33,Car-Dependent,2014-11-28 13:15:27.113200
40.392,-80.0745,1,59,Somewhat Walkable,2014-11-28 13:15:24.651140
40.392,-80.07,1,62,Somewhat Walkable,2014-12-29 21:38:04.697260
40.392,-80.0655,1,40,Car-Dependent,2014-12-07 10:50:48.332340
40.392,-80.0595,1,43,Car-Dependent,2014-08-04 15:01:15.105840
40.392,-80.055,1,48,Car-Dependent,2014-10-03 02:20:04.045390
40.392,-80.0505,1,59,Somewhat Walkable,2014-09-26 20:16:15.284320
40.392,-80.0445,1,67,Somewhat Walkable,2014-08-22 01:15:11.159740
40.392,-80.04,1,71,Very Walkable,2014-09-26 20:16:38.218460
40.392,-80.0355,1,74,Very Walkable,2015-01-05 04:58:00.352820
40.392,-80.0295,1,67,Somewhat Walkable,2015-01-03 16:54:20.896730
40.392,-80.025,1,66,Somewhat Walkable,2014-09-29 15:02:00.754000
40.392,-80.0205,1,69,Somewhat Walkable,2014-11-16 11:01:53.398810
40.392,-80.0145,1,70,Somewhat Walkable,2014-12-07 02:35:55.885500
40.392,-80.01,1,49,Car-Dependent,2014-10-03 02:19:47.755260
40.392,-80.0055,1,33,Car-Dependent,2014-10-28 08:51:01.183850
40.392,-79.9995,1,28,Car-Dependent,2014-10-12 06:36:23.474970
40.392,-79.995,1,44,Car-Dependent,2014-10-27 18:23:49.258780
40.392,-79.9905,1,67,Somewhat Walkable,2014-10-16 21:14:43.007810
40.392,-79.9845,1,74,Very Walkable,2014-11-29 18:28:34.160470
40.392,-79.98,1,39,Car-Dependent,2014-08-20 00:30:57.777410
40.392,-79.9755,1,38,Car-Dependent,2014-12-08 15:26:29.518650
40.392,-79.9695,1,32,Car-Dependent,2014-11-25 05:59:50.918120
40.392,-79.965,1,20,Car-Dependent,2015-01-13 03:40:16.907300
40.392,-79.9605,1,4,Car-Dependent,2014-10-19 20:09:29.507410
40.392,-79.9545,1,13,Car-Dependent,2014-03-24 15:02:31.675220
40.392,-79.95,1,2,Car-Dependent,2014-03-24 04:26:33.567470
40.392,-79.9455,1,7,Car-Dependent,2014-03-24 15:00:36.286990
40.392,-79.9395,1,5,Car-Dependent,2014-03-24 15:09:13.458920
40.392,-79.935,1,3,Car-Dependent,2014-10-06 17:15:33.134100
40.392,-79.9305,1,1,Car-Dependent,2014-03-18 05:19:57.341560
40.392,-79.9245,1,2,Car-Dependent,2014-10-13 05:50:11.003160
40.392,-79.92,1,7,Car-Dependent,2014-03-24 04:24:04.502060
40.392,-79.9155,1,7,Car-Dependent,2014-11-10 20:02:51.999880
40.392,-79.9095,1,16,Car-Dependent,2014-10-10 09:41:22.313320
40.392,-79.905,1,23,Car-Dependent,2014-12-06 04:15:13.320950
40.3965,-80.1,1,26,Car-Dependent,2014-03-24 15:52:20.080980
40.3965,-80.0955,1,35,Car-Dependent,2014-08-17 22:29:10.896740
40.3965,-80.0895,1,55,Somewhat Walkable,2014-12-17 17:02:57.882340
40.3965,-80.085,1,62,Somewhat Walkable,2014-09-11 10:14:43.906450
40.3965,-80.0805,1,27,Car-Dependent,2015-01-02 01:18:39.636240
40.3965,-80.0745,1,54,Somewhat Walkable,2014-03-24 04:59:20.972400
40.3965,-80.07,1,30,Car-Dependent,2014-12-04 15:14:39.822840
40.3965,-80.0655,1,60,Somewhat Walkable,2014-10-16 21:15:47.132620
40.3965,-80.0595,1,17,Car-Dependent,2014-08-11 16:17:00.893070
40.3965,-80.055,1,34,Car-Dependent,2014-05-10 15:08:42.646340
40.3965,-80.0505,1,41,Car-Dependent,2014-12-15 22:34:13.180300
40.3965,-80.0445,1,76,Very Walkable,2014-03-22 11:02:33.295920
40.3965,-80.04,1,79,Very Walkable,2015-01-07 04:05:37.042400
40.3965,-80.0355,1,82,Very Walkable,2014-08-24 12:14:34.470840
40.3965,-80.0295,1,70,Very Walkable,2014-10-06 18:14:34.059610
40.3965,-80.025,1,73,Very Walkable,2014-12-28 15:59:06.894920
40.3965,-80.0205,1,68,Somewhat Walkable,2014-10-28 14:59:28.764240
40.3965,-80.0145,1,58,Somewhat Walkable,2014-12-13 13:27:32.885360
40.3965,-80.01,1,40,Car-Dependent,2014-08-18 23:37:21.992440
40.3965,-80.0055,1,27,Car-Dependent,2014-10-23 15:03:44.875090
40.3965,-79.9995,1,34,Car-Dependent,2014-10-27 18:23:42.219980
40.3965,-79.995,1,49,Car-Dependent,2014-06-06 16:57:14.995600
40.3965,-79.9905,1,68,Somewhat Walkable,2014-07-31 12:35:22.626150
40.3965,-79.9845,1,68,Somewhat Walkable,2014-10-06 17:15:06.939170
40.3965,-79.98,1,51,Somewhat Walkable,2014-12-21 09:48:48.416060
40.3965,-79.9755,1,35,Car-Dependent,2014-10-13 15:34:42.538810
40.3965,-79.9695,1,26,Car-Dependent,2014-11-27 10:12:38.263160
40.3965,-79.965,1,14,Car-Dependent,2014-10-12 06:36:21.909890
40.3965,-79.9605,1,4,Car-Dependent,2014-12-17 16:51:17.909740
40.3965,-79.9545,1,6,Car-Dependent,2014-03-24 04:27:55.503250
40.3965,-79.95,1,6,Car-Dependent,2014-03-24 04:23:43.688650
40.3965,-79.9455,1,0,Car-Dependent,2014-03-17 21:36:06.016240
40.3965,-79.9395,1,12,Car-Dependent,2014-03-17 21:27:25.965100
40.3965,-79.935,1,8,Car-Dependent,2014-10-01 02:37:14.672580
40.3965,-79.9305,1,11,Car-Dependent,2014-03-24 04:26:00.420690
40.3965,-79.9245,1,13,Car-Dependent,2015-01-13 03:40:16.691370
40.3965,-79.92,1,13,Car-Dependent,2014-08-13 00:54:26.328320
40.3965,-79.9155,1,7,Car-Dependent,2014-12-25 08:55:02.573600
40.3965,-79.9095,1,4,Car-Dependent,2014-11-08 05:59:15.905170
40.3965,-79.905,1,21,Car-Dependent,2014-12-02 00:53:29.245540
40.401,-80.1,1,42,Car-Dependent,2014-08-08 14:18:16.075940
40.401,-80.0955,1,50,Somewhat Walkable,2014-07-31 12:22:22.639210
40.401,-80.0895,1,44,Car-Dependent,2014-10-19 20:38:21.568360
40.401,-80.085,1,64,Somewhat Walkable,2014-09-26 20:16:12.735660
40.401,-80.0805,1,51,Somewhat Walkable,2014-09-29 15:01:50.792190
40.401,-80.0745,1,23,Car-Dependent,2014-07-28 12:56:31.389850
40.401,-80.07,1,18,Car-Dependent,2015-01-18 05:22:57.356160
40.401,-80.0655,1,45,Car-Dependent,2014-11-13 12:32:28.797930
40.401,-80.0595,1,26,Car-Dependent,2015-01-01 02:16:15.880640
40.401,-80.055,1,29,Car-Dependent,2014-07-31 12:22:22.527600
40.401,-80.0505,1,53,Somewhat Walkable,2014-11-19 23:21:56.585580
40.401,-80.0445,1,55,Somewhat Walkable,2014-08-13 01:26:45.060220
40.401,-80.04,1,75,Very Walkable,2014-12-06 19:31:38.869350
40.401,-80.0355,1,67,Somewhat Walkable,2014-11-28 13:15:24.526640
40.401,-80.0295,1,59,Somewhat Walkable,2014-08-16 15:53:35.987190
40.401,-80.025,1,47,Car-Dependent,2014-03-18 01:45:56.477150
40.401,-80.0205,1,50,Car-Dependent,2014-12-16 15:35:21.507170
40.401,-80.0145,1,34,Car-Dependent,2014-09-26 20:16:20.296520
40.401,-80.01,1,16,Car-Dependent,2014-10-21 16:30:35.093130
40.401,-80.0055,1,17,Car-Dependent,2014-03-18 01:45:52.185220
40.401,-79.9995,1,23,Car-Dependent,2014-11-27 10:12:35.855870
40.401,-79.995,1,37,Car-Dependent,2014-03-17 21:31:07.252660
40.401,-79.9905,1,62,Somewhat Walkable,2014-12-18 14:54:51.516640
40.401,-79.9845,1,49,Car-Dependent,2014-10-06 17:15:35.166980
40.401,-79.98,1,31,Car-Dependent,2014-03-17 21:27:56.701790
40.401,-79.9755,1,28,Car-Dependent,2014-09-11 10:08:15.726510
40.401,-79.9695,1,0,Car-Dependent,2014-03-24 04:27:07.288500
40.401,-79.965,1,11,Car-Dependent,2014-03-24 04:27:04.332680
40.401,-79.9605,1,7,Car-Dependent,2014-03-24 04:25:29.497990
40.401,-79.9545,1,7,Car-Dependent,2014-03-24 04:25:56.778250
40.401,-79.95,1,2,Car-Dependent,2014-03-17 21:33:11.172590
40.401,-79.9455,1,25,Car-Dependent,2014-03-18 05:17:49.633950
40.401,-79.9395,1,30,Car-Dependent,2014-12-01 01:11:58.389860
40.401,-79.935,1,13,Car-Dependent,2014-03-18 05:17:58.663860
40.401,-79.9305,1,0,Car-Dependent,2014-03-18 05:20:02.021490
40.401,-79.9245,1,36,Car-Dependent,2014-03-24 04:23:56.016220
40.401,-79.92,1,41,Car-Dependent,2014-11-04 09:04:53.721130
40.401,-79.9155,1,51,Somewhat Walkable,2014-11-13 12:36:13.404940
40.401,-79.9095,1,57,Somewhat Walkable,2014-12-31 17:53:23.570770
40.401,-79.905,1,57,Somewhat Walkable,2014-12-01 01:11:58.415570
40.407,-80.1,1,28,Car-Dependent,2014-08-19 05:20:12.540050
40.407,-80.0955,1,38,Car-Dependent,2014-07-21 17:16:26.602240
40.407,-80.0895,1,68,Somewhat Walkable,2014-09-17 23:41:55.169730
40.407,-80.085,1,75,Very Walkable,2014-12-26 10:49:40.073250
40.407,-80.0805,1,59,Somewhat Walkable,2014-07-29 21:49:33.735160
40.407,-80.0745,1,37,Car-Dependent,2014-11-14 08:53:00.116650
40.407,-80.07,1,4,Car-Dependent,2014-11-18 20:20:52.398720
40.407,-80.0655,1,10,Car-Dependent,2014-10-13 06:00:33.374770
40.407,-80.0595,1,16,Car-Dependent,2014-10-06 18:14:50.189330
40.407,-80.055,1,13,Car-Dependent,2015-01-14 06:12:32.731550
40.407,-80.0505,1,27,Car-Dependent,2014-08-10 04:23:58.009740
40.407,-80.0445,1,37,Car-Dependent,2014-11-19 02:40:31.985940
40.407,-80.04,1,16,Car-Dependent,2014-03-24 04:57:57.771220
40.407,-80.0355,1,42,Car-Dependent,2014-07-18 01:21:21.964130
40.407,-80.0295,1,53,Somewhat Walkable,2015-01-10 19:06:20.219490
40.407,-80.025,1,54,Somewhat Walkable,2014-11-19 23:21:58.713160
40.407,-80.0205,1,45,Car-Dependent,2014-12-07 02:35:55.626250
40.407,-80.0145,1,18,Car-Dependent,2014-10-03 02:20:04.584440
40.407,-80.01,1,9,Car-Dependent,2014-11-24 16:04:54.466180
40.407,-80.0055,1,12,Car-Dependent,2014-03-18 01:41:06.372570
40.407,-79.9995,1,28,Car-Dependent,2014-11-15 08:04:34.603800
40.407,-79.995,1,52,Somewhat Walkable,2014-03-17 21:29:13.149290
40.407,-79.9905,1,69,Somewhat Walkable,2014-11-29 18:28:31.141830
40.407,-79.9845,1,51,Somewhat Walkable,2014-11-20 10:52:08.854630
40.407,-79.98,1,31,Car-Dependent,2014-03-17 21:37:54.625500
40.407,-79.9755,1,9,Car-Dependent,2014-03-17 21:26:08.744000
40.407,-79.9695,1,9,Car-Dependent,2014-09-16 09:22:04.585850
40.407,-79.965,1,3,Car-Dependent,2014-03-17 21:37:56.803530
40.407,-79.9605,1,9,Car-Dependent,2014-03-17 21:28:06.247270
40.407,-79.9545,1,7,Car-Dependent,2015-01-04 07:27:15.560040
40.407,-79.95,1,26,Car-Dependent,2014-03-18 05:17:49.819220
40.407,-79.9455,1,45,Car-Dependent,2014-12-25 08:55:03.938630
40.407,-79.9395,1,43,Car-Dependent,2014-12-31 06:52:01.421400
40.407,-79.935,1,37,Car-Dependent,2014-03-18 05:18:38.458110
40.407,-79.9305,1,19,Car-Dependent,2014-03-18 05:19:10.253010
40.407,-79.9245,1,6,Car-Dependent,2014-10-13 15:34:42.580410
40.407,-79.92,1,43,Car-Dependent,2014-10-03 01:42:20.403340
40.407,-79.9155,1,67,Somewhat Walkable,2014-10-25 17:20:54.879930
40.407,-79.9095,1,82,Very Walkable,2014-10-12 23:56:33.554960
40.407,-79.905,1,79,Very Walkable,2015-01-04 05:25:50.157450
40.4115,-80.1,1,25,Car-Dependent,2014-03-24 15:56:36.451180
40.4115,-80.0955,1,34,Car-Dependent,2014-08-11 16:17:01.194610
40.4115,-80.0895,1,35,Car-Dependent,2014-11-25 17:38:01.402720
40.4115,-80.085,1,69,Somewhat Walkable,2014-03-24 15:52:10.926020
40.4115,-80.0805,1,67,Somewhat Walkable,2014-10-28 08:51:08.811340
40.4115,-80.0745,1,30,Car-Dependent,2014-10-23 15:03:47.053460
40.4115,-80.07,1,1,Car-Dependent,2014-03-24 04:59:08.602160
40.4115,-80.0655,1,1,Car-Dependent,2014-10-16 21:15:15.023020
40.4115,-80.0595,1,5,Car-Dependent,2014-12-20 10:52:50.605800
40.4115,-80.055,1,16,Car-Dependent,2014-11-04 16:39:31.024990
40.4115,-80.0505,1,27,Car-Dependent,2014-09-05 11:08:13.445960
40.4115,-80.0445,1,32,Car-Dependent,2015-01-07 04:05:36.642620
40.4115,-80.04,1,24,Car-Dependent,2014-09-26 20:16:24.458260
40.4115,-80.0355,1,34,Car-Dependent,2014-12-16 15:35:21.440760
40.4115,-80.0295,1,49,Car-Dependent,2014-11-18 20:20:53.992410
40.4115,-80.025,1,55,Somewhat Walkable,2014-12-06 04:20:00.048180
40.4115,-80.0205,1,48,Car-Dependent,2014-11-10 20:16:00.213270
40.4115,-80.0145,1,23,Car-Dependent,2014-11-17 17:12:38.143440
40.4115,-80.01,1,13,Car-Dependent,2014-09-24 18:22:12.978650
40.4115,-80.0055,1,22,Car-Dependent,2014-11-30 14:53:34.680340
40.4115,-79.9995,1,36,Car-Dependent,2014-03-17 21:35:27.441600
40.4115,-79.995,1,63,Somewhat Walkable,2014-10-13 11:45:09.372740
40.4115,-79.9905,1,74,Very Walkable,2014-10-06 17:15:26.036760
40.4115,-79.9845,1,66,Somewhat Walkable,2014-11-10 20:03:01.290220
40.4115,-79.98,1,49,Car-Dependent,2014-11-25 05:59:48.869120
40.4115,-79.9755,1,33,Car-Dependent,2014-12-14 21:49:31.910510
40.4115,-79.9695,1,11,Car-Dependent,2014-03-17 21:25:58.951230
40.4115,-79.965,1,7,Car-Dependent,2014-03-17 21:26:10.873440
40.4115,-79.9605,1,14,Car-Dependent,2014-03-17 21:27:35.543440
40.4115,-79.9545,1,7,Car-Dependent,2014-12-05 02:05:36.840970
40.4115,-79.95,1,35,Car-Dependent,2014-03-18 05:18:53.601200
40.4115,-79.9455,1,44,Car-Dependent,2014-10-03 01:42:32.741280
40.4115,-79.9395,1,46,Car-Dependent,2014-12-27 11:21:57.396740
40.4115,-79.935,1,12,Car-Dependent,2014-11-28 13:00:16.875110
40.4115,-79.9305,1,5,Car-Dependent,2014-03-17 21:25:24.189570
40.4115,-79.9245,1,18,Car-Dependent,2014-11-19 07:14:00.475750
40.4115,-79.92,1,34,Car-Dependent,2014-03-17 21:29:13.078280
40.4115,-79.9155,1,56,Somewhat Walkable,2014-09-17 23:45:51.586810
40.4115,-79.9095,1,58,Somewhat Walkable,2014-10-12 06:36:16.776540
40.4115,-79.905,1,58,Somewhat Walkable,2014-03-24 04:25:53.123050
40.416,-80.1,1,6,Car-Dependent,2015-01-10 19:06:16.277630
40.416,-80.0955,1,28,Car-Dependent,2014-08-17 22:29:21.709750
40.416,-80.0895,1,29,Car-Dependent,2014-03-24 15:51:51.977860
40.416,-80.085,1,39,Car-Dependent,2014-03-24 15:56:27.213310
40.416,-80.0805,1,35,Car-Dependent,2014-03-24 15:51:30.736600
40.416,-80.0745,1,30,Car-Dependent,2014-10-01 03:34:34.775520
40.416,-80.07,1,30,Car-Dependent,2014-12-07 13:06:34.497550
40.416,-80.0655,1,27,Car-Dependent,2014-03-24 04:59:49.197950
40.416,-80.0595,1,11,Car-Dependent,2014-09-18 23:30:00.126490
40.416,-80.055,1,24,Car-Dependent,2015-01-09 22:52:00.155240
40.416,-80.0505,1,41,Car-Dependent,2014-10-01 03:34:45.603150
40.416,-80.0445,1,49,Car-Dependent,2014-08-03 11:29:47.186460
40.416,-80.04,1,33,Car-Dependent,2014-08-16 15:53:35.826260
40.416,-80.0355,1,22,Car-Dependent,2014-11-20 22:02:19.264570
40.416,-80.0295,1,43,Car-Dependent,2014-10-06 18:14:53.294920
40.416,-80.025,1,47,Car-Dependent,2014-07-28 12:56:27.788460
40.416,-80.0205,1,35,Car-Dependent,2014-12-27 11:31:41.600270
40.416,-80.0145,1,23,Car-Dependent,2014-03-18 01:41:13.250690
40.416,-80.01,1,20,Car-Dependent,2014-11-14 21:23:47.687520
40.416,-80.0055,1,28,Car-Dependent,2014-10-19 20:38:17.499550
40.416,-79.9995,1,49,Car-Dependent,2015-01-10 18:55:42.322140
40.416,-79.995,1,62,Somewhat Walkable,2014-12-18 14:54:51.676270
40.416,-79.9905,1,75,Very Walkable,2014-10-10 09:40:55.495650
40.416,-79.9845,1,75,Very Walkable,2014-11-14 21:21:52.654940
40.416,-79.98,1,65,Somewhat Walkable,2014-12-13 13:23:27.050120
40.416,-79.9755,1,48,Car-Dependent,2014-08-20 21:38:29.618060
40.416,-79.9695,1,32,Car-Dependent,2014-10-10 09:40:37.159350
40.416,-79.965,1,18,Car-Dependent,2014-08-08 14:16:57.226640
40.416,-79.9605,1,8,Car-Dependent,2014-03-17 21:27:28.958450
40.416,-79.9545,1,12,Car-Dependent,2014-05-05 16:23:53.078180
40.416,-79.95,1,31,Car-Dependent,2014-03-18 05:19:45.616360
40.416,-79.9455,1,39,Car-Dependent,2014-10-06 17:15:20.312080
40.416,-79.9395,1,42,Car-Dependent,2014-09-25 10:11:34.011940
40.416,-79.935,1,32,Car-Dependent,2015-01-07 04:06:36.698670
40.416,-79.9305,1,61,Somewhat Walkable,2014-03-17 21:33:12.724680
40.416,-79.9245,1,50,Car-Dependent,2014-10-10 09:40:43.837090
40.416,-79.92,1,25,Car-Dependent,2014-10-01 02:37:16.275230
40.416,-79.9155,1,26,Car-Dependent,2014-08-10 04:38:58.685060
40.416,-79.9095,1,53,Somewhat Walkable,2014-03-24 04:24:26.967270
40.416,-79.905,1,52,Somewhat Walkable,2014-03-24 04:26:11.798270
40.422,-80.1,1,9,Car-Dependent,2014-06-11 05:12:13.661200
40.422,-80.0955,1,8,Car-Dependent,2014-06-25 22:51:32.011090
40.422,-80.0895,1,20,Car-Dependent,2014-10-30 21:46:32.376640
40.422,-80.085,1,8,Car-Dependent,2014-03-24 15:53:29.129160
40.422,-80.0805,1,11,Car-Dependent,2014-03-24 15:50:18.396540
40.422,-80.0745,1,17,Car-Dependent,2014-11-25 06:27:07.149700
40.422,-80.07,1,26,Car-Dependent,2014-03-24 15:51:01.326310
40.422,-80.0655,1,29,Car-Dependent,2014-03-24 04:59:43.758790
40.422,-80.0595,1,27,Car-Dependent,2014-09-16 09:26:24.473170
40.422,-80.055,1,46,Car-Dependent,2014-10-03 02:19:59.140660
40.422,-80.0505,1,56,Somewhat Walkable,2014-10-21 16:30:21.963770
40.422,-80.0445,1,46,Car-Dependent,2014-03-24 05:00:01.714380
40.422,-80.04,1,40,Car-Dependent,2014-05-10 15:09:03.193610
40.422,-80.0355,1,26,Car-Dependent,2014-12-08 15:28:19.066410
40.422,-80.0295,1,20,Car-Dependent,2014-12-10 14:53:47.291320
40.422,-80.025,1,12,Car-Dependent,2014-11-27 10:40:10.613900
40.422,-80.0205,1,27,Car-Dependent,2014-03-22 11:02:26.493710
40.422,-80.0145,1,37,Car-Dependent,2014-11-27 10:40:08.922010
40.422,-80.01,1,49,Car-Dependent,2014-09-26 20:16:32.236650
40.422,-80.0055,1,53,Somewhat Walkable,2015-01-17 00:39:57.131690
40.422,-79.9995,1,58,Somewhat Walkable,2014-10-06 17:15:47.706620
40.422,-79.995,1,68,Somewhat Walkable,2014-10-25 17:20:59.987190
40.422,-79.9905,1,74,Very Walkable,2014-12-27 11:21:58.760250
40.422,-79.9845,1,63,Somewhat Walkable,2014-10-10 09:41:13.909940
40.422,-79.98,1,60,Somewhat Walkable,2014-11-19 23:11:01.320050
40.422,-79.9755,1,68,Somewhat Walkable,2014-11-08 05:59:24.384150
40.422,-79.9695,1,74,Very Walkable,2014-09-25 10:11:34.091280
40.422,-79.965,1,67,Somewhat Walkable,2014-12-01 17:07:05.542130
40.422,-79.9605,1,46,Car-Dependent,2014-03-17 21:30:54.003470
40.422,-79.9545,1,42,Car-Dependent,2014-07-28 12:46:40.123640
40.422,-79.95,1,28,Car-Dependent,2015-01-11 23:08:12.387110
40.422,-79.9455,1,43,Car-Dependent,2014-10-03 01:42:37.070960
40.422,-79.9395,1,57,Somewhat Walkable,2014-12-17 16:51:20.023490
40.422,-79.935,1,63,Somewhat Walkable,2014-12-01 17:07:07.022830
40.422,-79.9305,1,73,Very Walkable,2015-01-09 22:38:05.179870
40.422,-79.9245,1,62,Somewhat Walkable,2014-09-29 14:52:02.859990
40.422,-79.92,1,50,Somewhat Walkable,2015-01-13 03:40:08.336040
40.422,-79.9155,1,23,Car-Dependent,2014-10-03 01:42:35.406680
40.422,-79.9095,1,9,Car-Dependent,2014-06-01 23:07:18.037780
40.422,-79.905,1,14,Car-Dependent,2014-07-13 20:38:57.156370
40.4265,-80.1,1,22,Car-Dependent,2014-11-14 21:23:47.613690
40.4265,-80.0955,1,21,Car-Dependent,2014-10-30 14:09:44.593200
40.4265,-80.0895,1,10,Car-Dependent,2014-12-31 06:57:21.857910
40.4265,-80.085,1,26,Car-Dependent,2014-08-06 20:42:46.631400
40.4265,-80.0805,1,11,Car-Dependent,2014-11-04 16:39:31.695230
40.4265,-80.0745,1,19,Car-Dependent,2014-12-22 18:59:09.826830
40.4265,-80.07,1,26,Car-Dependent,2014-03-24 15:56:36.660790
40.4265,-80.0655,1,33,Car-Dependent,2014-11-20 22:02:21.862840
40.4265,-80.0595,1,63,Somewhat Walkable,2014-07-18 01:21:15.399700
40.4265,-80.055,1,62,Somewhat Walkable,2014-08-01 23:48:07.276560
40.4265,-80.0505,1,62,Somewhat Walkable,2014-10-03 02:19:42.727620
40.4265,-80.0445,1,45,Car-Dependent,2015-01-03 16:54:21.012530
40.4265,-80.04,1,35,Car-Dependent,2014-11-05 10:43:45.661870
40.4265,-80.0355,1,36,Car-Dependent,2014-03-24 04:59:16.768130
40.4265,-80.0295,1,24,Car-Dependent,2014-03-22 11:02:23.042110
40.4265,-80.025,1,4,Car-Dependent,2014-03-22 11:02:06.187130
40.4265,-80.0205,1,25,Car-Dependent,2014-10-27 19:28:02.815790
40.4265,-80.0145,1,56,Somewhat Walkable,2014-09-26 20:16:33.980170
40.4265,-80.01,1,69,Somewhat Walkable,2014-10-12 06:39:10.131430
40.4265,-80.0055,1,72,Very Walkable,2014-10-21 16:30:39.991120
40.4265,-79.9995,1,62,Somewhat Walkable,2014-11-21 13:46:36.103160
40.4265,-79.995,1,59,Somewhat Walkable,2014-08-06 21:05:40.367640
40.4265,-79.9905,1,30,Car-Dependent,2014-10-30 21:43:00.485840
40.4265,-79.9845,1,88,Very Walkable,2014-11-25 05:59:52.311720
40.4265,-79.98,1,91,Walker's Paradise,2014-11-06 06:03:08.063770
40.4265,-79.9755,1,93,Walker's Paradise,2014-11-14 16:01:45.879270
40.4265,-79.9695,1,91,Walker's Paradise,2014-11-20 21:58:55.654370
40.4265,-79.965,1,82,Very Walkable,2014-10-16 21:14:42.953760
40.4265,-79.9605,1,59,Somewhat Walkable,2014-03-18 05:19:45.808690
40.4265,-79.9545,1,33,Car-Dependent,2014-03-17 21:34:16.740300
40.4265,-79.95,1,45,Car-Dependent,2014-12-08 06:13:24.008420
40.4265,-79.9455,1,46,Car-Dependent,2015-01-18 16:10:49.456510
40.4265,-79.9395,1,61,Somewhat Walkable,2014-11-26 03:18:55.694700
40.4265,-79.935,1,58,Somewhat Walkable,2014-09-26 20:14:09.940680
40.4265,-79.9305,1,68,Somewhat Walkable,2015-01-07 04:06:39.666060
40.4265,-79.9245,1,75,Very Walkable,2014-10-25 17:20:41.065770
40.4265,-79.92,1,69,Somewhat Walkable,2014-10-10 09:40:34.245300
40.4265,-79.9155,1,55,Somewhat Walkable,2014-12-01 17:07:08.460100
40.4265,-79.9095,1,24,Car-Dependent,2014-12-08 00:53:05.155170
40.4265,-79.905,1,29,Car-Dependent,2014-08-23 09:57:03.832530
40.431,-80.1,1,19,Car-Dependent,2015-01-11 23:07:51.005690
40.431,-80.0955,1,22,Car-Dependent,2014-10-19 20:38:21.547260
40.431,-80.0895,1,6,Car-Dependent,2015-01-02 05:25:24.003280
40.431,-80.085,1,10,Car-Dependent,2015-01-08 19:48:48.783040
40.431,-80.0805,1,26,Car-Dependent,2014-03-24 15:51:35.733230
40.431,-80.0745,1,35,Car-Dependent,2014-10-06 18:14:55.728550
40.431,-80.07,1,47,Car-Dependent,2014-09-25 10:23:01.513570
40.431,-80.0655,1,57,Somewhat Walkable,2014-11-25 06:27:07.092550
40.431,-80.0595,1,44,Car-Dependent,2014-10-01 03:34:35.477330
